860,332,133,
860,364,992,
860,468,518,
860,504,1233,
860,616,1681,
860,660,996,
860,676,429,
864,152,526,
864,212,1748,
864,364,959,
864,456,97,
864,576,1676,
864,796,533,
864,868,1883,
864,1020,1430,
868,92,260,
868,192,1122,
868,260,1746,
868,492,1344,
868,904,1971,
868,952,2132,
872,124,1955,
872,176,79,
872,284,1248,
872,404,2108,
872,436,230,
872,528,577,
872,556,1635,
872,616,1680,
872,700,152,
876,20,2004,
876,364,1291,
876,720,530,
876,744,848,
876,764,1851,
876,840,1220,
876,884,652,
876,896,2156,
876,996,1317,
880,0,154,
880,40,1965,
880,64,2141,
880,84,1872,
880,236,2068,
880,312,529,
880,336,1331,
880,388,1915,
880,636,1662,
880,652,1686,
884,280,645,
884,452,205,
884,500,1862,
884,552,1236,
884,576,1238,
884,700,150,
884,808,1812,
884,932,1425,
888,196,1185,
888,412,620,
888,784,1422,
888,972,1246,
892,8,191,
892,96,1874,
892,348,1763,
892,480,750,
892,524,263,
892,588,1237,
892,732,894,
896,40,1967,
896,256,1712,
896,616,2024,
896,756,1636,
896,952,995,
900,0,251,
900,44,1966,
900,120,1873,
900,156,1687,
900,212,1959,
900,224,2140,
900,304,646,
900,416,623,
900,456,1508,
900,556,102,
900,700,2023,
900,832,946,
900,880,506,
904,188,1187,
904,276,1717,
904,336,532,
904,360,598,
904,380,1990,
904,540,1902,
904,628,1811,
904,668,1204,
904,1020,1785,
908,60,1960,
908,160,1688,
908,576,517,
908,736,1218,
908,780,943,
908,856,905,
908,896,842,
912,88,862,
912,472,957,
912,476,990,
912,640,277,
912,804,751,
916,316,1926,
916,388,1991,
916,424,561,
916,440,160,
916,496,1421,
916,524,313,
916,760,1387,
920,16,2006,
920,24,2005,
920,276,630,
920,348,1250,
920,516,1087,
920,876,903,
920,932,114,
920,1012,414,
924,112,1666,
924,192,863,
924,412,870,
924,544,1674,
924,664,237,
924,812,606,
924,956,513,
928,140,282,
928,176,861,
928,236,1166,
928,248,1460,
928,456,2071,
928,556,126,
928,588,1880,
928,680,516,
928,792,1575,
928,840,1506,
928,976,1909,
932,220,1954,
932,536,314,
932,652,127,
932,708,554,
932,728,1068,
932,744,1287,
932,852,1638,
932,900,860,
936,300,1304,
936,344,1846,
936,616,262,
936,692,1345,
936,760,824,
936,864,130,
936,932,505,
940,252,216,
940,320,612,
940,372,1463,
940,476,94,
940,784,1288,
944,76,1442,
944,152,279,
944,192,1188,
944,280,1802,
944,404,2016,
944,428,918,
944,460,2072,
944,588,1841,
948,0,1267,
948,40,2025,
948,112,402,
948,152,280,
948,212,189,
948,500,1958,
948,632,261,
948,812,715,
948,992,1001,
952,528,882,
952,540,887,
952,576,846,
952,872,1577,
952,912,1215,
952,1020,564,
956,224,649,
956,320,166,
956,352,1801,
956,452,1498,
956,484,153,
956,728,128,
956,832,898,
956,856,1245,
956,956,855,
960,276,632,
960,384,96,
960,400,2065,
960,560,2070,
960,588,600,
960,652,883,
960,688,1438,
960,948,1640,
960,972,1242,
964,0,1272,
964,60,1658,
964,244,1953,
964,264,482,
964,356,1664,
964,436,619,
964,556,1639,
964,672,1000,
964,712,1743,
964,892,999,
968,112,227,
968,172,1088,
968,212,1756,
968,336,1925,
968,416,1461,
968,748,1745,
968,796,2139,
968,844,899,
972,24,509,
972,228,650,
972,512,99,
972,532,113,
972,612,823,
972,628,1437,
972,736,553,
972,768,155,
972,828,714,
976,296,1360,
976,440,614,
976,468,1441,
976,612,1439,
976,664,395,
976,780,151,
976,856,897,
976,904,1070,
980,316,1519,
980,488,1495,
980,580,206,
980,588,204,
980,872,716,
980,972,309,
984,136,1665,
984,192,229,
984,296,1690,
984,328,531,
984,364,178,
984,548,1637,
984,680,1863,
984,684,1650,
984,828,942,
988,224,1757,
988,272,631,
988,424,1824,
988,460,648,
988,504,2084,
988,532,1507,
988,712,1651,
988,804,221,
988,1004,340,
992,344,90,
992,380,2126,
992,480,1478,
992,560,742,
992,724,1864,
992,928,904,
996,32,1660,
996,208,1241,
996,244,1667,
996,264,989,
996,400,731,
996,444,1451,
996,784,856,
996,840,891,
996,856,876,
996,908,116,
1000,88,507,
1000,104,508,
1000,292,1520,
1000,596,119,
1000,644,312,
1000,668,462,
1000,808,219,
1000,820,111,
1000,884,719,
1004,160,212,
1004,304,255,
1004,348,1205,
1004,412,641,
1004,464,988,
1004,516,228,
1004,752,1780,
1004,868,718,
1004,992,1219,
1008,156,210,
1008,488,1974,
1008,784,886,
1012,272,987,
1012,860,892,
1016,0,232,
1016,64,730,
1016,228,1755,
1016,420,98,
1016,448,1518,
1016,680,812,
1016,932,112,
1020,0,233,
1020,20,231,
1020,52,621,
1020,108,1771,
1020,128,2013,
1020,172,211,
1020,192,190,
1020,244,226,
1020,284,801,
1020,324,1394,
1020,352,684,
1020,364,318,
1020,376,1274,
1020,392,2087,
1020,432,257,
1020,476,1496,
1020,504,1975,
1020,524,225,
1020,548,1952,
1020,552,161,
1020,568,278,
1020,592,2178,
1020,616,1448,
1020,640,361,
1020,688,681,
1020,732,874,
1020,736,875,
1020,764,873,
1020,796,822,
1020,812,1669,
1020,836,1247,
1020,856,222,
1020,892,849,
1020,964,1898,
1020,992,1376,
1020,1012,941,
1020,1020,1198,
